gene_id	gene_name	seqname	start	end	strand	gene_type	gene_status	havana_gene	full_length	exon_length	exon_num
ENSG00000117713.16	ARID1A	chr1	26696033	26782104	+	protein_coding	KNOWN	OTTHUMG00000004004.7	86072	9246	103
ENSG00000273975.1	Metazoa_SRP	chr2	201097744	201098091	+	misc_RNA	NOVEL	NA	348	348	1
ENSG00000232719.1	RP11-13J8.1	chr2	201101382	201103136	+	lincRNA	NOVEL	OTTHUMG00000157083.1	1755	1269	2
ENSG00000224672.4	AC007272.3	chr2	201102089	201102957	-	processed_pseudogene	KNOWN	OTTHUMG00000154710.1	869	555	2
ENSG00000003402.18	CFLAR	chr2	201116104	201176687	+	protein_coding	KNOWN	OTTHUMG00000132819.17	60584	22529	139
ENSG00000232133.1	IMPDH1P10	chr2	201137516	201140027	-	processed_pseudogene	KNOWN	OTTHUMG00000154711.1	2512	1542	2
ENSG00000226312.6	CFLAR-AS1	chr2	201140278	201157823	-	antisense	KNOWN	OTTHUMG00000154713.4	17546	4334	107
ENSG00000238829.1	RNU7-45P	chr2	201141904	201141966	+	snRNA	KNOWN	NA	63	63	1
ENSG00000235579.1	AC007283.4	chr2	201162484	201162680	-	processed_pseudogene	KNOWN	OTTHUMG00000154715.1	197	197	1
ENSG00000234431.2	AC007283.5	chr2	201166965	201167546	+	3prime_overlapping_ncrna	NOVEL	OTTHUMG00000154717.1	582	445	2
ENSG00000003400.13	CASP10	chr2	201182881	201229406	+	protein_coding	KNOWN	OTTHUMG00000132818.4	46526	7598	87
ENSG00000060642.9	PIGV	chr1	26787472	26798398	+	protein_coding	KNOWN	OTTHUMG00000004005.4	10927	3382	22
ENSG00000227348.1	MTND5P25	chr2	201212283	201213081	-	unprocessed_pseudogene	KNOWN	OTTHUMG00000154740.1	799	799	1
ENSG00000225796.2	MTND4P23	chr2	201213298	201214660	-	unprocessed_pseudogene	KNOWN	OTTHUMG00000154739.1	1363	1363	1
ENSG00000235318.3	AC005037.6	chr2	201214653	201214950	-	unprocessed_pseudogene	KNOWN	OTTHUMG00000154738.1	298	298	1
ENSG00000064012.20	CASP8	chr2	201233443	201287711	+	protein_coding	KNOWN	OTTHUMG00000132821.15	54269	7243	121
ENSG00000155749.11	ALS2CR12	chr2	201288271	201357398	-	protein_coding	KNOWN	OTTHUMG00000132824.5	69128	2635	97
ENSG00000115993.10	TRAK2	chr2	201377207	201451611	-	protein_coding	KNOWN	OTTHUMG00000132822.11	74405	7627	48
ENSG00000082146.11	STRADB	chr2	201387858	201480846	+	protein_coding	KNOWN	OTTHUMG00000132831.5	92989	3242	56
ENSG00000213090.2	AC007256.5	chr2	201410544	201413308	-	processed_pseudogene	KNOWN	OTTHUMG00000154748.1	2765	2765	1
ENSG00000202008.1	Y_RNA	chr2	201423513	201423604	+	misc_RNA	NOVEL	NA	92	92	1
ENSG00000155754.13	ALS2CR11	chr2	201487425	201619178	-	protein_coding	KNOWN	OTTHUMG00000132830.3	131754	6815	59
ENSG00000241188.3	RN7SL165P	chr1	26814822	26815112	+	misc_RNA	KNOWN	NA	291	291	1
ENSG00000234842.1	AC007163.8	chr2	201549631	201550307	+	unprocessed_pseudogene	KNOWN	OTTHUMG00000154761.1	677	677	1
ENSG00000224299.1	AC007282.6	chr2	201550524	201551049	+	unprocessed_pseudogene	KNOWN	OTTHUMG00000154759.1	526	526	1
ENSG00000227736.1	AC007163.9	chr2	201552859	201553612	+	unprocessed_pseudogene	KNOWN	OTTHUMG00000154756.1	754	754	1
ENSG00000224590.1	AC007163.10	chr2	201553688	201554031	+	unprocessed_pseudogene	KNOWN	OTTHUMG00000154755.1	344	344	1
ENSG00000234731.2	AC007163.11	chr2	201554096	201554390	+	unprocessed_pseudogene	KNOWN	OTTHUMG00000154758.1	295	295	1
ENSG00000249177.1	MTND4P29	chr2	201554384	201556051	+	unprocessed_pseudogene	KNOWN	OTTHUMG00000154760.1	1668	1372	2
ENSG00000227841.1	MTND5P31	chr2	201556892	201558265	+	unprocessed_pseudogene	KNOWN	OTTHUMG00000154757.1	1374	1374	1
ENSG00000155755.17	TMEM237	chr2	201620184	201643570	-	protein_coding	KNOWN	OTTHUMG00000154526.9	23387	7647	100
ENSG00000241790.2	ENO1P4	chr2	201621646	201623430	-	processed_pseudogene	KNOWN	OTTHUMG00000154527.3	1785	1785	1
ENSG00000082126.16	MPP4	chr2	201644870	201698694	-	protein_coding	KNOWN	OTTHUMG00000154525.6	53825	4924	198
ENSG00000204160.10	ZDHHC18	chr1	26826710	26857602	+	protein_coding	KNOWN	OTTHUMG00000004092.4	30893	5436	31
ENSG00000222972.1	RNU6-651P	chr2	201646716	201646820	+	snRNA	KNOWN	NA	105	105	1
ENSG00000003393.13	ALS2	chr2	201700554	201781189	-	protein_coding	KNOWN	OTTHUMG00000154507.6	80636	10384	133
ENSG00000281201.1	AC007279.1	chr2	201756774	201756898	+	miRNA	NOVEL	NA	125	125	1
ENSG00000230799.1	AC007279.2	chr2	201762737	201763573	+	processed_pseudogene	KNOWN	OTTHUMG00000154566.1	837	837	1
ENSG00000138395.13	CDK15	chr2	201790461	201895550	+	protein_coding	KNOWN	OTTHUMG00000132838.5	105090	6141	93
ENSG00000202137.1	Y_RNA	chr2	201808681	201808782	+	misc_RNA	NOVEL	NA	102	102	1
ENSG00000231124.1	UBE2V1P11	chr2	201824548	201824832	+	processed_pseudogene	KNOWN	OTTHUMG00000154567.2	285	285	1
ENSG00000221374.1	AC007242.1	chr2	201841129	201841230	+	miRNA	NOVEL	NA	102	102	1
ENSG00000212184.1	RNU6-440P	chr2	201927439	201927543	+	snRNA	KNOWN	NA	105	105	1
ENSG00000221489.1	AC007358.1	chr2	201953257	201953336	-	miRNA	NOVEL	NA	80	80	1
ENSG00000175793.11	SFN	chr1	26863138	26864457	+	protein_coding	KNOWN	OTTHUMG00000004093.1	1320	1320	1
ENSG00000273209.1	RP11-107N15.1	chr2	202032770	202033537	-	lincRNA	NOVEL	OTTHUMG00000186300.1	768	768	1
ENSG00000155760.2	FZD7	chr2	202034587	202038445	+	protein_coding	KNOWN	OTTHUMG00000132841.1	3859	3859	1
ENSG00000182329.9	KIAA2012	chr2	202073255	202197862	+	protein_coding	KNOWN	OTTHUMG00000154580.3	124608	7612	72
ENSG00000222035.3	AC079354.3	chr2	202113626	202117058	-	antisense	NOVEL	OTTHUMG00000154578.2	3433	3093	2
ENSG00000274633.1	AC079354.1	chr2	202115167	202115260	-	miRNA	NOVEL	NA	94	94	1
ENSG00000231903.1	AC079354.5	chr2	202178660	202179391	-	antisense	NOVEL	OTTHUMG00000154582.1	732	311	2
ENSG00000227890.1	PSMA2P3	chr2	202179297	202179971	+	processed_pseudogene	KNOWN	OTTHUMG00000154579.1	675	675	1
ENSG00000223825.5	DAZAP2P1	chr2	202201384	202201886	-	processed_pseudogene	KNOWN	OTTHUMG00000154581.1	503	503	1
ENSG00000116030.15	SUMO1	chr2	202206180	202238608	-	protein_coding	KNOWN	OTTHUMG00000132839.5	32429	2164	52
ENSG00000224463.1	AC079354.6	chr2	202231696	202231849	+	processed_pseudogene	KNOWN	OTTHUMG00000154597.1	154	154	1
ENSG00000142751.13	GPN2	chr1	26876133	26890297	-	protein_coding	KNOWN	OTTHUMG00000004227.4	14165	4979	19
ENSG00000055044.9	NOP58	chr2	202265716	202303666	+	protein_coding	KNOWN	OTTHUMG00000132840.3	37951	3299	60
ENSG00000212534.1	SNORD70	chr2	202276431	202276518	+	snoRNA	KNOWN	NA	88	88	1
ENSG00000212309.1	SNORD70	chr2	202278108	202278192	+	snoRNA	NOVEL	NA	85	85	1
ENSG00000271852.1	SNORD11B	chr2	202291332	202291421	+	snoRNA	KNOWN	NA	90	90	1
ENSG00000238317.2	SNORD11	chr2	202293051	202293134	+	snoRNA	KNOWN	NA	84	84	1
ENSG00000264275.1	RN7SL753P	chr2	202333439	202333728	+	misc_RNA	KNOWN	NA	290	290	1
ENSG00000281619.1	AC064836.1	chr2	202333642	202333724	+	miRNA	NOVEL	NA	83	83	1
ENSG00000226261.1	AC064836.3	chr2	202336024	202336727	-	processed_pseudogene	KNOWN	OTTHUMG00000154608.1	704	704	1
ENSG00000272966.1	RP11-686O6.1	chr2	202336739	202337200	+	lincRNA	NOVEL	OTTHUMG00000186302.1	462	462	1
ENSG00000242696.3	RN7SL40P	chr2	202357076	202357417	-	misc_RNA	KNOWN	NA	342	342	1
ENSG00000226698.1	RP1-50O24.6	chr1	26876133	26878245	+	antisense	NOVEL	OTTHUMG00000004228.1	2113	306	2
ENSG00000273456.1	RP11-686O6.2	chr2	202374932	202375604	-	lincRNA	NOVEL	OTTHUMG00000186303.1	673	673	1
ENSG00000204217.11	BMPR2	chr2	202376936	202567751	+	protein_coding	KNOWN	OTTHUMG00000133617.4	190816	11893	28
ENSG00000270915.1	RP11-27M5.1	chr2	202505012	202505343	-	processed_pseudogene	KNOWN	OTTHUMG00000184348.1	332	332	1
ENSG00000236047.1	AC073410.1	chr2	202520401	202520989	+	processed_pseudogene	KNOWN	OTTHUMG00000154607.1	589	589	1
ENSG00000223619.1	AC009960.1	chr2	202614214	202614704	+	unprocessed_pseudogene	KNOWN	OTTHUMG00000154675.1	491	491	1
ENSG00000233888.2	AC009960.2	chr2	202614853	202615529	+	unprocessed_pseudogene	KNOWN	OTTHUMG00000154676.3	677	677	1
ENSG00000235433.1	AC009960.4	chr2	202615769	202616440	+	unprocessed_pseudogene	KNOWN	OTTHUMG00000154677.1	672	672	1
ENSG00000237542.1	AC009960.5	chr2	202616700	202617212	+	unprocessed_pseudogene	KNOWN	OTTHUMG00000154678.1	513	513	1
ENSG00000233134.1	AC009960.7	chr2	202617284	202617627	+	unprocessed_pseudogene	KNOWN	OTTHUMG00000154680.2	344	344	1
ENSG00000241221.2	AC009960.6	chr2	202617695	202617987	+	unprocessed_pseudogene	KNOWN	OTTHUMG00000154672.3	293	293	1
ENSG00000198746.11	GPATCH3	chr1	26890488	26900466	-	protein_coding	KNOWN	OTTHUMG00000004229.2	9979	2225	13
ENSG00000227454.2	MTND4P30	chr2	202617983	202618881	+	unprocessed_pseudogene	KNOWN	OTTHUMG00000154679.1	899	899	1
ENSG00000233311.1	AC009960.3	chr2	202619185	202619896	-	processed_pseudogene	KNOWN	OTTHUMG00000154673.1	712	712	1
ENSG00000138439.11	FAM117B	chr2	202635188	202769757	+	protein_coding	KNOWN	OTTHUMG00000154550.3	134570	5986	11
ENSG00000163596.15	ICA1L	chr2	202773150	202871985	-	protein_coding	KNOWN	OTTHUMG00000132856.13	98836	10598	138
ENSG00000240761.1	AC098831.4	chr2	202773720	202774360	-	processed_pseudogene	KNOWN	OTTHUMG00000155491.1	641	552	2
ENSG00000233579.1	KRT8P15	chr2	202840331	202841781	-	processed_pseudogene	KNOWN	OTTHUMG00000154529.1	1451	1451	1
ENSG00000281423.1	AC010900.1	chr2	202840949	202841082	+	miRNA	NOVEL	NA	134	134	1
ENSG00000138442.8	WDR12	chr2	202874782	203014798	-	protein_coding	KNOWN	OTTHUMG00000132855.5	140017	9098	35
ENSG00000138380.16	CARF	chr2	202912214	202987063	+	protein_coding	KNOWN	OTTHUMG00000154528.7	74850	8636	177
ENSG00000232479.2	AC010900.2	chr2	202924609	202925904	+	processed_pseudogene	KNOWN	OTTHUMG00000154530.2	1296	1296	1
ENSG00000090273.12	NUDC	chr1	26900238	26946862	+	protein_coding	KNOWN	OTTHUMG00000004226.10	46625	2856	23
ENSG00000270664.1	RP11-544H14.1	chr2	202995194	202995403	+	processed_pseudogene	KNOWN	OTTHUMG00000184259.1	210	210	1
ENSG00000144426.17	NBEAL1	chr2	203014879	203226378	+	protein_coding	KNOWN	OTTHUMG00000154129.7	211500	16376	111
ENSG00000232994.1	RPL7P14	chr2	203040108	203040899	+	processed_pseudogene	KNOWN	OTTHUMG00000154574.2	792	741	2
ENSG00000202059.1	SNORA1	chr2	203052285	203052418	-	snoRNA	NOVEL	NA	134	134	1
ENSG00000228513.1	AC023271.1	chr2	203061314	203062403	-	processed_pseudogene	KNOWN	OTTHUMG00000154096.2	1090	1090	1
ENSG00000225124.1	AC023271.2	chr2	203074685	203075142	-	processed_pseudogene	KNOWN	OTTHUMG00000154573.2	458	458	1
ENSG00000204196.5	AC011737.2	chr2	203190780	203191277	+	processed_pseudogene	KNOWN	OTTHUMG00000155492.1	498	498	1
ENSG00000119004.13	CYP20A1	chr2	203238449	203305840	+	protein_coding	KNOWN	OTTHUMG00000132854.13	67392	10961	113
ENSG00000264041.2	RN7SL670P	chr2	203259604	203259897	+	misc_RNA	KNOWN	NA	294	294	1
ENSG00000238285.1	MRPL50P2	chr2	203315390	203315871	-	processed_pseudogene	KNOWN	OTTHUMG00000154584.1	482	482	1
ENSG00000131910.4	NR0B2	chr1	26911489	26913966	-	protein_coding	KNOWN	OTTHUMG00000004231.1	2478	1156	2
ENSG00000138443.14	ABI2	chr2	203328219	203447723	+	protein_coding	KNOWN	OTTHUMG00000132879.14	119505	23331	163
ENSG00000256458.1	RP11-363J17.1	chr2	203328459	203329226	-	antisense	NOVEL	OTTHUMG00000168729.1	768	427	2
ENSG00000173166.16	RAPH1	chr2	203394345	203535410	-	protein_coding	KNOWN	OTTHUMG00000132876.5	141066	11697	153
ENSG00000233459.1	AC125238.2	chr2	203634577	203636016	-	processed_pseudogene	KNOWN	OTTHUMG00000154624.1	1440	1440	1
ENSG00000233031.1	AC125238.3	chr2	203672175	203672423	-	processed_pseudogene	KNOWN	OTTHUMG00000154625.1	249	249	1
ENSG00000178562.16	CD28	chr2	203706475	203738912	+	protein_coding	KNOWN	OTTHUMG00000132878.4	32438	4885	11
ENSG00000224791.1	KRT18P39	chr2	203764295	203765593	-	processed_pseudogene	KNOWN	OTTHUMG00000154623.1	1299	1299	1
ENSG00000211573.2	AC125238.1	chr2	203764707	203764798	-	miRNA	NOVEL	NA	92	92	1
ENSG00000213925.3	NPM1P33	chr2	203772631	203773502	-	processed_pseudogene	KNOWN	OTTHUMG00000154626.1	872	872	1
ENSG00000206970.1	RNU6-474P	chr2	203782037	203782143	+	snRNA	KNOWN	NA	107	107	1
ENSG00000207607.2	MIR200A	chr1	1167846	1167956	+	miRNA	KNOWN	NA	111	111	1
ENSG00000175707.8	KDF1	chr1	26949562	26960406	-	protein_coding	KNOWN	OTTHUMG00000004272.1	10845	1793	9
ENSG00000163599.13	CTLA4	chr2	203867786	203873960	+	protein_coding	KNOWN	OTTHUMG00000132877.4	6175	2120	15
ENSG00000163600.11	ICOS	chr2	203936748	203961577	+	protein_coding	KNOWN	OTTHUMG00000132880.2	24830	2645	9
ENSG00000235951.1	AC009965.1	chr2	204065706	204067363	+	processed_pseudogene	KNOWN	OTTHUMG00000154539.1	1658	970	2
ENSG00000234714.1	AC009965.2	chr2	204090457	204109849	+	lincRNA	NOVEL	OTTHUMG00000154540.1	19393	570	5
ENSG00000237271.1	AC009498.1	chr2	204228137	204234985	-	lincRNA	NOVEL	OTTHUMG00000154544.1	6849	541	2
ENSG00000236681.1	DSTNP5	chr2	204306842	204307364	+	processed_pseudogene	KNOWN	OTTHUMG00000154541.1	523	523	1
ENSG00000225304.1	AC106901.1	chr2	204379095	204379792	+	processed_pseudogene	KNOWN	OTTHUMG00000154545.1	698	698	1
ENSG00000236634.1	AC016903.1	chr2	204470076	204473837	-	lincRNA	NOVEL	OTTHUMG00000154543.1	3762	588	2
ENSG00000237843.1	AC016903.2	chr2	204475356	204507672	+	lincRNA	NOVEL	OTTHUMG00000154542.1	32317	326	2
ENSG00000116117.16	PARD3B	chr2	204545793	205620162	+	protein_coding	KNOWN	OTTHUMG00000154562.3	1074370	10382	189
ENSG00000172746.6	RP11-344H11.4	chr1	26980165	26980975	+	unprocessed_pseudogene	KNOWN	OTTHUMG00000004274.1	811	497	2
ENSG00000223890.1	AC008171.1	chr2	205253304	205253503	-	processed_pseudogene	KNOWN	OTTHUMG00000154565.1	200	200	1
ENSG00000118257.15	NRP2	chr2	205681990	205798133	+	protein_coding	KNOWN	OTTHUMG00000132893.4	116144	13896	126
ENSG00000225216.5	AC007362.3	chr2	205756469	205764006	-	antisense	NOVEL	OTTHUMG00000154647.3	7538	1623	43
ENSG00000201875.1	RN7SKP178	chr2	205900630	205900958	+	misc_RNA	KNOWN	NA	329	329	1
ENSG00000213739.3	AC007679.1	chr2	205949091	205950145	+	processed_pseudogene	KNOWN	OTTHUMG00000154643.2	1055	502	2
ENSG00000225610.1	AC007679.3	chr2	205989585	206000858	+	antisense	NOVEL	OTTHUMG00000154652.1	11274	781	3
ENSG00000114933.14	INO80D	chr2	205993721	206086303	-	protein_coding	KNOWN	OTTHUMG00000154649.1	92583	14373	23
ENSG00000252485.1	Vault	chr2	206007880	206007974	-	misc_RNA	NOVEL	NA	95	95	1
ENSG00000207386.1	Y_RNA	chr2	206025593	206025697	+	misc_RNA	NOVEL	NA	105	105	1
ENSG00000237041.1	AC007679.4	chr2	206040432	206040845	+	processed_pseudogene	KNOWN	OTTHUMG00000154655.2	414	414	1
ENSG00000224064.1	RP11-344H11.5	chr1	26983628	26984024	+	processed_pseudogene	KNOWN	OTTHUMG00000004275.1	397	397	1
ENSG00000227946.1	AC007383.3	chr2	206084605	206086564	+	lincRNA	NOVEL	OTTHUMG00000154653.1	1960	1034	4
ENSG00000023228.12	NDUFS1	chr2	206114817	206159603	-	protein_coding	KNOWN	OTTHUMG00000132892.5	44787	12268	140
ENSG00000231955.1	AC007383.4	chr2	206115547	206122323	+	antisense	NOVEL	OTTHUMG00000154651.1	6777	1411	2
ENSG00000237580.1	GCSHP3	chr2	206116110	206116500	-	processed_pseudogene	KNOWN	OTTHUMG00000154650.1	391	391	1
ENSG00000114942.12	EEF1B2	chr2	206159585	206162928	+	protein_coding	KNOWN	OTTHUMG00000132891.2	3344	1915	53
ENSG00000277502.1	uc_338	chr2	206160843	206161024	+	misc_RNA	NOVEL	NA	182	182	1
ENSG00000281780.1	snoZ196	chr2	206161841	206161929	+	snoRNA	NOVEL	NA	89	89	1
ENSG00000207047.2	SNORD51	chr2	206161878	206161957	+	snoRNA	KNOWN	NA	80	80	1
ENSG00000207406.1	SNORA41	chr2	206162228	206162359	+	snoRNA	KNOWN	NA	132	132	1
ENSG00000183671.11	GPR1	chr2	206175316	206218047	-	protein_coding	KNOWN	OTTHUMG00000132894.2	42732	2834	32
ENSG00000225294.1	OSTCP2	chr1	26985897	26986340	-	processed_pseudogene	KNOWN	OTTHUMG00000004276.1	444	444	1
ENSG00000279220.1	GPR1-AS	chr2	206203376	206266243	+	processed_transcript	KNOWN	OTTHUMG00000189431.1	62868	4129	8
ENSG00000222496.1	RN7SKP200	chr2	206221315	206221634	+	misc_RNA	KNOWN	NA	320	320	1
ENSG00000159186.4	AC007383.6	chr2	206236236	206236871	-	processed_pseudogene	KNOWN	OTTHUMG00000154644.1	636	636	1
ENSG00000224070.1	HMGN1P6	chr2	206259628	206259918	-	processed_pseudogene	KNOWN	OTTHUMG00000154645.1	291	291	1
ENSG00000252716.1	RN7SKP260	chr2	206260066	206260214	-	misc_RNA	KNOWN	NA	149	149	1
ENSG00000204186.6	ZDBF2	chr2	206274663	206314428	+	protein_coding	KNOWN	OTTHUMG00000154648.2	39766	10340	8
ENSG00000279921.1	AC017081.1	chr2	206355739	206356119	+	protein_coding	KNOWN	NA	381	381	1
ENSG00000180105.11	AC017081.2	chr2	206410087	206410909	-	processed_pseudogene	KNOWN	OTTHUMG00000154654.2	823	823	1
ENSG00000234491.1	HNRNPA1P51	chr2	206419292	206420238	-	processed_pseudogene	KNOWN	OTTHUMG00000154646.1	947	947	1
ENSG00000114948.11	ADAM23	chr2	206443539	206621130	+	protein_coding	KNOWN	OTTHUMG00000132919.4	177592	6421	55
ENSG00000253368.3	TRNP1	chr1	26993707	27000898	+	protein_coding	KNOWN	OTTHUMG00000004277.4	7192	1976	4
ENSG00000228577.1	AC010731.2	chr2	206606497	206609812	-	antisense	NOVEL	OTTHUMG00000154728.1	3316	440	3
ENSG00000231653.1	AC010731.3	chr2	206640073	206641282	+	antisense	NOVEL	OTTHUMG00000154730.1	1210	566	2
ENSG00000235118.6	AC010731.4	chr2	206642418	206649449	+	lincRNA	NOVEL	OTTHUMG00000154723.2	7032	1403	7
ENSG00000232125.2	DYTN	chr2	206651621	206718396	-	protein_coding	KNOWN	OTTHUMG00000154729.1	66776	2140	16
ENSG00000213083.3	AC010731.6	chr2	206686517	206687362	-	processed_pseudogene	KNOWN	OTTHUMG00000154731.1	846	846	1
ENSG00000207319.1	Y_RNA	chr2	206701065	206701185	-	misc_RNA	NOVEL	NA	121	121	1
ENSG00000138400.11	MDH1B	chr2	206737763	206765547	-	protein_coding	KNOWN	OTTHUMG00000132918.4	27785	3110	58
ENSG00000118246.12	FASTKD2	chr2	206765357	206792509	+	protein_coding	KNOWN	OTTHUMG00000132917.2	27153	6079	52
ENSG00000263468.1	MIR3130-1	chr2	206783234	206783308	+	miRNA	KNOWN	NA	75	75	1
ENSG00000260171.1	RP11-95H11.1	chr2	206821190	206822294	-	lincRNA	NOVEL	OTTHUMG00000176286.1	1105	1105	1
ENSG00000158246.7	FAM46B	chr1	27005020	27012836	-	protein_coding	KNOWN	OTTHUMG00000004278.3	7817	2368	2
ENSG00000229321.1	AC008269.2	chr2	206866795	206868289	+	lincRNA	NOVEL	OTTHUMG00000154733.1	1495	646	2
ENSG00000144410.4	CPO	chr2	206939554	206969474	+	protein_coding	KNOWN	OTTHUMG00000088987.2	29921	1209	9
ENSG00000118263.13	KLF7	chr2	207074137	207167267	-	protein_coding	KNOWN	OTTHUMG00000132935.2	93131	9262	36
ENSG00000253008.2	MIR2355	chr2	207109987	207110073	-	miRNA	KNOWN	NA	87	87	1
ENSG00000237892.1	KLF7-IT1	chr2	207120884	207122044	-	sense_intronic	NOVEL	OTTHUMG00000154726.1	1161	655	2
ENSG00000277590.1	MIR7845	chr2	207166400	207166498	+	miRNA	KNOWN	NA	99	99	1
ENSG00000224342.1	AC007879.1	chr2	207173634	207222790	+	lincRNA	NOVEL	OTTHUMG00000154727.1	49157	554	5
ENSG00000234902.5	AC007879.2	chr2	207186717	207236066	-	lincRNA	NOVEL	OTTHUMG00000154732.1	49350	1095	7
ENSG00000225916.1	AC007879.4	chr2	207226949	207228308	+	lincRNA	NOVEL	OTTHUMG00000154724.1	1360	551	2
ENSG00000240440.1	AC007879.3	chr2	207235299	207237875	-	lincRNA	NOVEL	OTTHUMG00000154725.1	2577	361	2
ENSG00000280403.1	FKSG62	chr1	27064991	27065365	-	protein_coding	KNOWN	NA	375	375	1
ENSG00000229647.1	AC007879.7	chr2	207239650	207245887	+	lincRNA	NOVEL	OTTHUMG00000154787.1	6238	1204	5
ENSG00000223725.5	AC007879.5	chr2	207239864	207529795	-	antisense	NOVEL	OTTHUMG00000154795.2	289932	1284	13
ENSG00000225064.1	AC007879.6	chr2	207260445	207270690	+	lincRNA	NOVEL	OTTHUMG00000154784.1	10246	523	3
ENSG00000221628.1	MIR1302-4	chr2	207269275	207269424	-	miRNA	KNOWN	NA	150	150	1
ENSG00000118260.13	CREB1	chr2	207529737	207603431	+	protein_coding	KNOWN	OTTHUMG00000132936.4	73695	9575	87
ENSG00000144401.13	METTL21A	chr2	207580631	207625928	-	protein_coding	KNOWN	OTTHUMG00000132934.4	45298	6798	48
ENSG00000223433.1	AC079767.3	chr2	207654781	207654951	+	processed_pseudogene	KNOWN	OTTHUMG00000154789.1	171	171	1
ENSG00000224137.1	AC079767.4	chr2	207662375	207667024	+	lincRNA	NOVEL	OTTHUMG00000154786.1	4650	492	2
ENSG00000199251.1	RNU6-664P	chr2	207680533	207680639	-	snRNA	KNOWN	NA	107	107	1
ENSG00000213082.3	PPP1R14BP2	chr2	207681590	207682033	+	processed_pseudogene	KNOWN	OTTHUMG00000154793.1	444	444	1
ENSG00000090020.9	SLC9A1	chr1	27098815	27166981	-	protein_coding	KNOWN	OTTHUMG00000004271.3	68167	5974	36
ENSG00000200764.1	Y_RNA	chr2	207687960	207688059	+	misc_RNA	NOVEL	NA	100	100	1
ENSG00000163249.8	CCNYL1	chr2	207711540	207761839	+	protein_coding	KNOWN	OTTHUMG00000132946.2	50300	4707	46
ENSG00000272851.1	RP11-801F7.1	chr2	207753872	207754435	-	antisense	NOVEL	OTTHUMG00000186306.1	564	564	1
ENSG00000264900.1	MIR4775	chr2	207754807	207754881	+	miRNA	KNOWN	NA	75	75	1
ENSG00000163251.3	FZD5	chr2	207762586	207769563	-	protein_coding	KNOWN	OTTHUMG00000154790.1	6978	6708	2
ENSG00000244567.1	AC096772.6	chr2	207821290	207822769	-	lincRNA	NOVEL	OTTHUMG00000154782.1	1480	1262	2
ENSG00000178385.12	PLEKHM3	chr2	207828303	208025560	-	protein_coding	KNOWN	OTTHUMG00000154781.1	197258	4656	23
ENSG00000225111.1	AC083900.1	chr2	207868582	207869915	-	sense_intronic	NOVEL	OTTHUMG00000154794.1	1334	469	2
ENSG00000212246.1	RNU6-360P	chr2	208019638	208019741	-	snRNA	KNOWN	NA	104	104	1
ENSG00000185078.3	AC093698.1	chr2	208031383	208031953	-	processed_pseudogene	KNOWN	OTTHUMG00000154785.1	571	571	1
ENSG00000229985.2	RP11-40H20.5	chr1	27176751	27177277	+	processed_pseudogene	KNOWN	OTTHUMG00000005769.1	527	527	1
ENSG00000251941.1	RNA5SP116	chr2	208054161	208054258	-	rRNA	KNOWN	NA	98	98	1
ENSG00000224839.1	AC093698.2	chr2	208057248	208057745	-	processed_pseudogene	KNOWN	OTTHUMG00000154788.1	498	498	1
ENSG00000229150.1	CRYGEP	chr2	208108233	208112511	-	transcribed_unprocessed_pseudogene	KNOWN	OTTHUMG00000154792.1	4279	528	4
ENSG00000118231.4	CRYGD	chr2	208121607	208124501	-	protein_coding	KNOWN	OTTHUMG00000132944.2	2895	619	3
ENSG00000163254.4	CRYGC	chr2	208128137	208129830	-	protein_coding	KNOWN	OTTHUMG00000132942.1	1694	629	3
ENSG00000224529.1	AC093698.4	chr2	208135394	208137697	-	processed_pseudogene	KNOWN	OTTHUMG00000154791.1	2304	1078	2
ENSG00000182187.3	CRYGB	chr2	208142573	208146168	-	protein_coding	KNOWN	OTTHUMG00000132941.2	3596	641	3
ENSG00000168582.4	CRYGA	chr2	208160740	208163576	-	protein_coding	KNOWN	OTTHUMG00000154796.1	2837	609	3
ENSG00000188674.9	C2orf80	chr2	208165343	208190073	-	protein_coding	KNOWN	OTTHUMG00000154751.4	24731	1435	42
ENSG00000233869.1	AC016697.1	chr2	208208135	208208984	+	processed_pseudogene	KNOWN	OTTHUMG00000154639.1	850	850	1
ENSG00000214973.3	CHCHD3P3	chr1	27200834	27201473	-	processed_pseudogene	KNOWN	OTTHUMG00000004279.1	640	640	1
ENSG00000228111.1	TPT1P2	chr2	208214724	208222625	-	processed_pseudogene	KNOWN	OTTHUMG00000154803.1	7902	503	2
ENSG00000138413.12	IDH1	chr2	208236227	208266074	-	protein_coding	KNOWN	OTTHUMG00000132943.13	29848	4721	55
ENSG00000231908.1	IDH1-AS1	chr2	208255247	208256181	+	antisense	NOVEL	OTTHUMG00000154707.1	935	655	4
ENSG00000115020.15	PIKFYVE	chr2	208266267	208358751	+	protein_coding	KNOWN	OTTHUMG00000132945.5	92485	10832	134
ENSG00000228380.1	AC016697.2	chr2	208269343	208269957	-	processed_pseudogene	KNOWN	OTTHUMG00000154704.1	615	615	1
ENSG00000144407.8	PTH2R	chr2	208359714	208854503	+	protein_coding	KNOWN	OTTHUMG00000132960.7	494790	4390	38
